row_id,name,description,genre,contentrating,keywords,page_url,director,aggregaterating,duration,actor,datepublished,review,trailer,musicby,creator,countryoforigin,datecreated,inlanguage,subtitlelanguage,releasedevent,publisher,producer,url,offers,image,author,datemodified,alternatename,identifier,contentlocation,reviewbody,title,sameas,tag,editor
4239,Un lugar tranquilo 2,"Tras los fatales acontecimientos sucedidos en la primera parte, la familia Abbot (Emily Blunt, Millicent Simmonds y Noah Jupe) debe enfrentarse a los peligros del mundo exterior mientras luchan en silencio por sobrevivir. Forzados a aventurarse en lo desconocido, pronto se dan cuenta de que las criaturas que cazan orientadas por el sonido no son la única amenaza que acecha más allá del camino de arena. Secuela de \""Un lugar tranquilo\"" (A Quiet Place, 2018). (FILMAFFINITY)",Thriller,,,https://www.filmaffinity.com/es/film990795.html,{'name': 'John Krasinski'},"{'ratingvalue': '6.4', 'worstrating': '1', 'reviewcount': '103', 'ratingcount': '18221', 'bestrating': '10'}",97 min.,"[{'name': 'Millicent Simmonds'}, {'name': 'Liz Cameron'}, {'name': 'Emily Blunt'}, {'name': 'Silas Pereira-Olson'}, {'name': 'Cillian Murphy'}, {'name': 'Noah Jupe'}, {'name': 'Blake DeLong'}, {'name': 'Lauren-Ashley Cristiano'}, {'name': 'Scoot McNairy'}, {'name': 'Okieriete Onaodowan'}, {'name': 'Djimon Hounsou'}, {'name': 'Wayne Duvall'}, {'name': 'John Krasinski'}]",2020,"[{'reviewbody': '\\""Krasinski vuelve a demostrar que el silencio absoluto puede ser abracadabrante (...) quedan las (mismas) virtudes de la película original, y un (...) espectacular prólogo\\""', 'author': 'Javier Ocaña: Diario El País'}, {'author': 'Marta Medina: El Confidencial', 'reviewbody': '\\""Terrorífica y extraordinaria (...) secuela a la altura de la primera y cuya mayor virtud radica en la habilidad del cineasta en la construcción del suspense. (...) una montaña rusa de la que uno no quiere bajar. (…) Puntuación: ★★★★ (sobre 5)\\""'}, {'reviewbody': '\\""Krasinski se confirma como un director muy capacitado para las imágenes memorables y generar tensión a partir del sonido, pero ofrece más de lo mismo\\""', 'author': 'Nando Salvá: Diario El Periódico'}, {'author': 'Rubén Romero: Cinemanía', 'reviewbody': '\\""Vayan a ver esta película: tras meses problemáticos, tiene algo de quebranto de la virginidad, de primera vez. (...) Vuelve el cine, vuelve el ruido (…) Puntuación: ★★★½ (sobre 5)\\""'}, {'author': 'Carmen L. Lobo: Diario La Razón', 'reviewbody': '\\""Una nueva, pavorosa y vibrante película, que esta vez aumenta las escenas de acción (...) El director ha vuelto a conseguirlo, y la excelente Blunt también: que la pasemos otra vez canutas (…) Puntuación: ★★★★ (sobre 5)\\""'}, {'author': 'Peter Bradshaw: The Guardian', 'reviewbody': '\\""Es una secuela verdaderamente efectiva e interesante, con una secuencia \'preludio\' absolutamente sensacional (…) Puntuación: ★★★★ (sobre 5)\\""'}, {'reviewbody': '\\""Todo discurre en un estado de excepción (por excepcional) permanente que devuelve a los cines la virtud del escalofrío. Efectiva, vibrante y eléctrica. (...) miren a la pantalla y quédense quietos. (…) Puntuación: ★★★★ (sobre 5)\\""', 'author': 'Luis Martínez: Diario El Mundo'}]",,,,,,,,,,,,,,,,,,,,,,,
709,Twister,Not specified,Thriller,,,https://www.cineman.ch/en/movie/1996/Twister/,Jan de Bont,"{'worstrating': '1', 'bestrating': '5', 'ratingvalue': '3.6', 'ratingcount': '9'}",113,"['Alexa Vega', 'Bill Paxton', 'Gary England', 'Wendle Josepher', 'Richard Lineback', 'Zach Grenier', 'Nicholas Sadler', 'Joseph Slotnick', 'Rusty Schwimmer', 'Cary Elwes', 'Abraham Benrubi', 'Patrick Fischler', 'Lois Smith', 'Eric LaRay Harvey', 'Sean Whalen', 'Alan Ruck', 'Jeremy Davies', 'Bruce Wright', 'Gregory Sporleder', 'Philip Seymour Hoffman']",,,,,,USA,1996,,,"[{'startdate': '1996-09-06'}, {'startdate': '1996-10-25'}]",,,"{'name': 'Twister', 'datecreated': '1996', 'director': 'Jan de Bont', 'description': 'Not specified', 'countryoforigin': 'USA', 'genre': ['Action', 'Thriller'], 'duration': '113', 'actor': ['Jeremy Davies', 'Wendle Josepher', 'Abraham Benrubi', 'Philip Seymour Hoffman', 'Patrick Fischler', 'Nicholas Sadler', 'Bill Paxton', 'Zach Grenier', 'Sean Whalen', 'Rusty Schwimmer', 'Richard Lineback', 'Cary Elwes', 'Lois Smith', 'Alexa Vega', 'Alan Ruck', 'Joseph Slotnick', 'Bruce Wright', 'Gary England', 'Eric LaRay Harvey', 'Gregory Sporleder']}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt0117998'}",,,,,,
808,Wraith 2018,After living in an old mansion for almost 10 years a family suddenly discovers a ghost-like presence trying to communicate with them. A super-natural thriller.,Thriller,,,https://www.fzmovies.net/movie-Wraith%202018--gp3.htm,{'name': 'Michael O. Sajbel'},,,"{'name': ['Jackson Hurst', 'Jensen Buchanan', 'Ali Hillis', 'Lance Henriksen', 'Christopher Chisholm']}",2017-04-05,,,,,,,,,,,,,,,,2018-05-13,,,,,,https://www.imdb.com/title/tt5637736/,,
4232,Safari,American tourists on safari are hunted by lions and poachers when their vehicle breaks down in the African bush in this found-footage thriller.,Thriller,TV-MA,,https://tubitv.com/movies/456004/safari,{'name': 'Darrell Roodt'},,PT1H20M49S,"[{'name': 'Rocky Myers'}, {'name': 'Kim Argetsinger'}, {'name': 'Chloe Kirby'}, {'name': 'Ziniswa Balek'}, {'name': 'Robert Palmer Watkins'}]",,,,,,,2013-01-01T00:00:00.000Z,,,{'startdate': '2013-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
2613,My Mother's Ghost,,Thriller,,,https://www.tcm.com/tcmdb/title/471861/my-mothers-ghost,{'name': 'Elise Swerhone'},,PT2M,"[{'name': 'Elisabeth Rosen'}, {'name': 'Barry Flatman'}, {'name': 'Gordon Tootoosis'}, {'name': 'Janet Wright'}, {'name': 'Gabrielle Rose'}, {'name': 'Barna Moricz'}]",,,,,,,1997,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
13096,Nowhere to Hide,,Thriller,,,https://prod-www.tcm.com/tcmdb/title/18253/nowhere-to-hide,{'name': 'Mario Azzopardi'},,PT1M30S,"[{'name': 'Robin Maceachern'}, {'name': 'Normand Ethier'}, {'name': 'Garrick Hagon'}, {'name': 'Marc Desourdy'}, {'name': 'Chuck Shamata'}, {'name': 'Geza Kovacs'}, {'name': 'Daniel Hugh Kelly'}, {'name': 'Philip Akin'}, {'name': 'Shirley Merovitz'}, {'name': 'Clark Johnson'}, {'name': 'Brian Kaulback'}, {'name': 'Sonny Forbes'}, {'name': 'Amy Gartner'}, {'name': 'Jayne Eastwood'}, {'name': 'Andrew Johnston'}, {'name': 'Teddy Lee Dillon'}, {'name': 'Maury Chaykin'}, {'name': 'Peter Blackwood'}, {'name': 'Timothy Webber'}, {'name': 'John Colicos'}, {'name': 'Hisham Zayed'}, {'name': 'Michael Ironside'}, {'name': 'Steve Michaels'}, {'name': 'Ross Hull'}, {'name': 'Amy Madigan'}, {'name': 'Vlasta Vrana'}, {'name': 'Real Andrews'}, {'name': 'Philip Spensley'}]",,,,,,,1987,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
8364,2 Bedroom 1 Bath,"A young couple moves into their perfect home, but when they discovered that they will soon become parents, things begin to fall apart.",Thriller,R,,https://tubitv.com/movies/417560/2-bedroom-1-bath,{'name': 'Stanley Yung'},,PT1H31M1S,"[{'name': 'Andrew W. Walker'}, {'name': 'Dee Wallace'}, {'name': 'Eric Roberts'}]",,,,,,,2014-01-01T00:00:00.000Z,,,{'startdate': '2014-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
703,The Corridor,Friends on a weekend excursion take a path into a forest that leads to death and destruction.,Thriller,,,https://www.fzmovies.net/movie-The%20Corridor--hmp4.htm,{'name': 'Evan Kelly'},,,"{'name': ['Stephen Chambers', 'Matthew Amyotte', 'Nigel Bennett']}",2010-03-29,,,,,,,,,,,,,,,,2016-05-18,,,,,,http://www.imdb.com/title/tt1602617/,snow,
1388,Bottom Out,"Just released from a drug treatment center, Kelly steals a bank robber's $250,000 stash to start a new life, if she can get away alive.",Thriller,TV-MA,,https://tubitv.com/movies/458474/bottom-out,{'name': 'Conrad Glover'},,PT1H34M31S,"[{'name': 'Thom Purdy'}, {'name': 'Conrad Glover'}, {'name': 'Jaime Velez'}, {'name': 'Lamont Copeland'}, {'name': 'James Edward Lee'}, {'name': 'Beverly Lauchner'}, {'name': 'Nicholl Jones'}, {'name': 'Franklin Ojeda Smith'}]",,,,,,,2004-01-01T00:00:00.000Z,,,{'startdate': '2004-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
499,"Down, Out &amp; Dangerous",,Thriller,,,https://prod-www.tcm.com/tcmdb/title/461969/down-out-and-dangerous,{'name': 'Noel Nosseck'},,PT2M,"[{'name': 'Virginia Hawkins'}, {'name': 'Richard Narita'}, {'name': 'Lyla Graham'}, {'name': 'David Partington'}, {'name': 'Jason Bernard'}, {'name': 'Rusty Schwimmer'}, {'name': 'Leonard Kelly-young'}, {'name': 'Christine Cavanaugh'}, {'name': 'Carole Wyand'}, {'name': 'Joe Nesnow'}, {'name': 'Richard Thomas'}, {'name': 'Steve Hytner'}, {'name': 'David Jean-thomas'}, {'name': 'Sarah Macdonnell'}, {'name': 'David J Partington'}, {'name': 'George Dicenzo'}, {'name': 'Michael Bayer'}, {'name': 'Cynthia Ettinger'}, {'name': 'Stuart Pankin'}, {'name': 'Bruce Davison'}, {'name': 'Melinda Culea'}]",,,,,,,1995,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
9719,La dame en question,"Lorsqu'un membre du jury prend au défendeur Il ne pouvait «convict t, elle a une mauvaise influence sur son fils.",Thriller,,,https://vodkaster.telerama.fr/films/la-dame-en-question/1320505,{'name': 'Charles Vidor'},{'ratingcount': '1'},PT1H20M,"[{'name': 'Glenn Ford'}, {'name': 'Curt Bois'}, {'name': 'George Coulouris'}, {'name': 'Frank Reicher'}]",,,,,,,,,,,,,,,,,,,,,,,,,
3494,S.O.S. Coast Guard,A mad scientist with a formula for a radioactive disintegrating gas must elude the Coast Guard to manufacture and sell it to foreign powers.,Thriller,TV-PG,,https://tubitv.com/movies/697484/s-o-s-coast-guard,"[{'name': 'William Witney'}, {'name': 'Alan James'}]",,PT3H43M52S,"[{'name': 'Bela Lugosi'}, {'name': 'Lee Ford'}, {'name': 'Richard Alexander'}, {'name': 'Ralph Byrd'}, {'name': 'Maxine Doyle'}]",,,,,,,1937-01-01T00:00:00.000Z,,,{'startdate': '1937-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
3012,Manhattan Nocturne,,Thriller,,,https://www.tcm.com/tcmdb/title/2020896/manhattan-nocturne,{'name': 'Brian Decubellis'},,PT1M53S,"[{'name': 'Jennifer Beals'}, {'name': 'Adrien Brody'}, {'name': 'Chinasa Ogbuagu'}, {'name': 'Maureen Isern'}, {'name': 'Campbell Scott'}, {'name': 'Frank Deal'}, {'name': 'Oscar J. Castillo'}, {'name': 'Maria-christina Oliveras'}, {'name': 'Elizabeth Dartmoor'}, {'name': 'Allegra Cohen'}, {'name': 'Steven Berkoff'}, {'name': 'Kevin Breznahan'}, {'name': 'Linda Lavin'}, {'name': 'Colleen Dunn'}, {'name': 'Stan Carp'}, {'name': 'Raul Aranas'}, {'name': 'Will Beinbrink'}, {'name': 'Yvonne Strahovski'}]",,,,,,,2016,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
3887,"['Jenny Lamour | Clip', 'Jenny Lamour']","Paris, France, December 1946. Jenny Lamour, an ambitious cabaret singer, and Maurice, her extremely jealous pianist husband, become involved in the thorough investigation of the murder of a shady businessman, led by Antoine, a peculiar and methodical police inspector.",Thriller,U,,https://simkl.com/movies/120018/jenny-lamour,Henri-Georges Clouzot,"{'ratingcount': '6243', 'ratingvalue': '7.7', 'bestrating': '10'}",,,,,,,,,1947-10-04T00:00:00Z,,,,,,https://simkl.com/movies/120018/jenny-lamour,,,,,,,,,,,,
2523,Taboo,Adventurer James Keziah Delaney returns to London from Africa in 1814 along with fourteen stolen diamonds to seek vengeance after the death of his father.,Thriller,,"['year 1814', 'stolen diamonds', 'slave ship']",https://tvonic.com/tv/taboo-2017,"[{'name': 'Anders Engström'}, {'name': 'Kristoffer Nyholm'}]",,,"[{'name': 'Tom Hardy'}, {'name': 'Jonathan Pryce'}, {'name': 'David Hayman'}]",2017-01-07T00:00:00+08:00,,,,,{'name': 'United Kingdom'},,,,,,,,,,,,,,,,,,,
616,La Fille du train,"Rachel prend tous les jours le même train et passe tous les jours devant la même maison. Dévastée par son divorce, elle fantasme sur le couple qui y vit et leur imagine une vie parfaite… jusqu’au jour où elle est le témoin d’un événement extrêmement choquant et se retrouve malgré elle mêlée à un mystère...",Thriller,,,https://www.allocine.fr/video/player_gen_cmedia=19564053&cfilm=234725.html,{'name': 'Tate Taylor'},"{'ratingvalue': '3,2', 'ratingcount': '4774', 'reviewcount': '367', 'bestrating': '5', 'worstrating': '0,5'}",PT01H53M00S,"[{'name': 'Justin Theroux'}, {'name': 'Haley Bennett'}, {'name': 'Rebecca Ferguson'}, {'name': 'Emily Blunt'}]",,,,,,,,,,,,,,,,,,,,,,,,,
1559,A Shock to the System,Pas d’infos,Thriller,,,https://www.cineman.ch/fr/film/1990/AShockToTheSystem/,Jan Egleson,"{'worstrating': '1', 'bestrating': '5', 'ratingcount': '7', 'ratingvalue': '3.6'}",91,"['Welker White', 'John McMartin', 'Swoosie Kurtz', 'Zach Grenier', 'Philip Moon', 'Kent Broadhurst', 'Tyrone Jackson', 'Victor Truro', 'Angela Pietropinto', 'Michael Caine', 'Will Patton', 'Scotty Bloch', 'Mike Starr', 'Jenny Wright', 'Garry Goodrow', 'Elizabeth McGovern', 'Joe Zaloom', 'Frank Ferrara', 'Barbara Baxley', 'Samuel L. Jackson']",,,,,,USA,1990,,,,,,"{'countryoforigin': 'USA', 'actor': ['Mike Starr', 'Elizabeth McGovern', 'John McMartin', 'Michael Caine', 'Scotty Bloch', 'Will Patton', 'Tyrone Jackson', 'Zach Grenier', 'Joe Zaloom', 'Jenny Wright', 'Victor Truro', 'Samuel L. Jackson', 'Frank Ferrara', 'Garry Goodrow', 'Welker White', 'Philip Moon', 'Swoosie Kurtz', 'Angela Pietropinto', 'Kent Broadhurst', 'Barbara Baxley'], 'duration': '91', 'description': 'Pas d’infos', 'genre': ['Policier', 'Thriller'], 'name': 'A Shock to the System', 'director': 'Jan Egleson', 'datecreated': '1990'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt0100602'}",,,,,,
808,Kojak: The Belarus File,Lt. Theo Kojak uncovers a Nazi conspiracy.,Thriller,,,https://www.netflix-movies.com/movie/291305/kojak-the-belarus-file,{'name': 'Robert Markowitz'},"{'worstrating': '1', 'ratingvalue': '6', 'bestrating': '10', 'ratingcount': '1'}",,"[{'name': 'Charles Brown'}, {'name': 'Martin Shakar'}, {'name': 'Dan Lauria'}, {'name': 'Harry Davis'}, {'name': 'Alan Rosenberg'}, {'name': 'David Leary'}, {'name': 'George Savalas'}, {'name': 'Suzanne Pleshette'}, {'name': 'Betsy Aidem'}, {'name': 'Dan Frazer'}, {'name': 'James Handy'}, {'name': 'Max von Sydow'}, {'name': 'Herbert Berghof'}, {'name': 'Telly Savalas'}]",1985-02-16,,,,,,,,,,,,https://www.netflix-movies.com/movie/291305/kojak-the-belarus-file,,https://image.tmdb.org/t/p/w500/q5DDiBAvg6vRJ9Ek3Me12G5agNz.jpg,,1985-02-16,,,,,,,,
2446,Good People,"Tom (James Franco) und Anna Wright (Kate Hudson) planen einen Neustart und ziehen von den USA nach London in das alte Haus von Annas Familie. Nach der enorm kostspieligen Renovierung ihres neuen Heims steht das Ehepaar jedoch ziemlich schnell ohne Geld in der Tasche, dafür aber mit einem großen Berg Schulden da. Als der unter ihnen wohnende Mieter völlig überraschend verstirbt und die Wrights in der Wohnung des Toten eine große Summe Bargeld finden, sieht das Ehepaar darin einen Wink des Schicksals. Sie beschließen das Geld an sich zu nehmen und um nicht aufzufallen zunächst nur so viel ausgeben, dass sie ihr Haus in Schuss halten können. Doch schnell wird klar, dass noch jemand anderes von dem Geld wusste - und der will es den Wrights um jeden Preis abknöpfen...",Thriller,,,https://www.filmstarts.de/kritiken/142677.html,{'name': 'Henrik Ruben Genz'},"{'ratingvalue': '2,7', 'bestrating': '5', 'worstrating': '0,5', 'ratingcount': '20', 'reviewcount': '1'}",PT01H30M00S,"[{'name': 'Kate Hudson'}, {'name': 'Omar Sy'}, {'name': 'James Franco'}, {'name': 'Tom Wilkinson'}]",,,"{'duration': 'PT00H02M02S', 'uploaddate': '2015-03-26', 'description': 'Good People Trailer DF', 'name': 'Good People Trailer DF'}",{'name': 'Neil Davidge'},"[{'name': 'Marcus Sakey'}, {'name': 'Kelly Masterson'}]",,,,,,,,,,,,,,,,,,,,
290,"['The Haunted Airman | The Haunted Airman (2006)', 'The Haunted Airman']","An injured RAF pilot, confined to a wheelchair is committed to an eerie hospital where he starts to loose his mind.",Thriller,R,,https://simkl.com/movies/78528/the-haunted-airman,Chris Durlacher,"{'ratingcount': '2106', 'ratingvalue': '4.4', 'bestrating': '10'}",,,,,,,,,2006-10-31T00:00:00Z,,,,,,https://simkl.com/movies/78528/the-haunted-airman,,,,,,,,,,,,
1500,Fuego en Las Calles (Doblado),"En un terreno baldío, el líder psicópata de una pandilla obliga a un policía secuestrado a una pelea a vida o muerte.",Thriller,R,,https://tubitv.com/movies/508387/fuego-en-las-calles-doblado,{'name': 'Don Allan'},,PT1H27M16S,"[{'name': 'Roddy Piper'}, {'name': 'Peter Williams'}, {'name': 'Torri Higginson'}]",,,,,,,1995-01-01T00:00:00.000Z,,,{'startdate': '1995-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
979,The Rum Diary,American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1950s and struggles to find a balance between island culture and the expatriates who live there.,Thriller,,,https://fzmovies.net/movie-The%20Rum%20Diary--hmp4.htm,{'name': 'Bruce Robinson'},,,"{'name': ['Giovanni Ribisi', 'Aaron Eckhart', 'Johnny Depp']}",2011-11-03,,,,,,,,,,,,,,,,2021-05-27,,,,,,http://www.imdb.com/title/tt0376136/,"['journalist', 'based on novel']",
152,The Rhythm Section,"For one unfortunate woman, life has been altered by the death of her family. It was on a plane that her loved ones met their sad fate. But it's not long before she finds herself revisiting the specifics of the accident. Eventually, it becomes clear that this was no accident. A bomb was planted on the plane, and now she must think carefully about how she wants to proceed with this information. In the end, revenge seems necessary.",Thriller,R,,https://www.newdvdreleasedates.com/m5569/the-rhythm-section-dvd-release-date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,Sunshine,Danny Boyle's 2007 production of Sunshine. A team of astronauts is sent to the sun in order to try and revitalize its heat and prevent humanity’s extinction.,Thriller,R,"Danny Boyle, United Kingdom, United States, bomb, sun, space, sunlight, solar energy, space mission, earth, expiration, cult film, tech noir, future, astronaut, science, religion/spirituality, asteroid, scientist, explosion, physics, nuclear fusion, nuclear energy",https://telescopefilm.com/spotlight/film/455-sunshine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,The Informant !,"Quelle mouche a donc piqué Mark Whitacre ? Pourquoi un des cadres supérieurs les plus brillants du géant agroalimentaire Archer Daniel Midlands (ADM) décide-t-il soudain de dénoncer les pratiques de sa société et de devenir le chevalier blanc du consommateur ? Se prend-il pour un justicier ? Un héros ? Espère-t-il une médaille ou la reconnaissance éternelle du bon peuple ?Avant d'obtenir tout cela, Whitacre va devoir fournir au FBI des preuves concrètes des manoeuvres illicites d'ADM. Porter un micro, jouer les agents secrets... L'ennui, c'est qu'il atiré lui-même des profits non négligeables des dites manoeuvres, et que son témoignage, pour le moins... fluctuant, risque fort de compromettre le travail des enquêteurs. Peut-on se fier à cet homme à l'imagination galopante? Y a-t-il la moindre parcelle de vérité dans ses allégations ?",Thriller,,,https://vodkaster.telerama.fr/films/the-informant/152625,{'name': 'Steven Soderbergh'},{'ratingcount': '391'},PT1H48M,"[{'name': 'Joel McHale'}, {'name': 'Scott Bakula'}, {'name': 'Melanie Lynskey'}, {'name': 'Matt Damon'}]",,,,,,,,,,,,,,,,,,,,,,,,,
2330,"['Jonathan Carloff', 'Jacob Browne', 'Agim Kaba', 'M. Allesandro di Gaetano', 'Alessandro De Gaetano', 'Michael Frascino', 'Tiffany Shepis', 'Ryan Ross', 'Heidi Johanningmeier', 'Michael January', 'Conrad Pope', 'Megan Pepin', 'Veronica Cartwright', 'Nicholas Thomas', 'Neowolf (2010)', 'Yvan Gauthier', 'Jonathan Clark', 'Danièle J. Suissa']","['Girl Groupie', 'Rosemary', 'Vince', 'Producer', 'Paula', 'Mrs. Belakov', ""When an aspiring rock musician Tony returns to his college town to make up with his estranged girlfriend Rosemary, he finds his life taking an unexpected turn to the dark side when he encounters a mysterious rock band Neowolf led by rocker Vince and the alluring band girl Paula. When Rosemary's best friend Kevin turns up dead, Rosemary seeks out a nursery owner Mrs. Belakov who knows the secrets of an ancient evil.Neowolf featuring Agim Kaba and Michael Frascino is free on Tubi. It's a horror and thriller movie with a very low IMDb audience rating of 2.3 (511 votes)."", 'Tony', 'Writer', 'Kevin', 'Bouncer', 'Composer', 'Director']",Thriller,18+ (R),,https://reelgood.com/movie/neowolf-2010,,"{'ratingexplanation': 'The Reelgood Score takes into account audience and critics scores from IMDb and critic sentiment, recent popularity, and other quality markers like genres or cast & crew to help you find what to watch.', 'bestrating': '100', 'ratingvalue': '32', 'ratingcount': '511'}",PT1H30M,,,,,,,,2010-04-19T00:00:00.000Z,,,,,,"['https://reelgood.com/person/michael-january-1', 'https://reelgood.com/person/tiffany-shepis-1979', 'https://reelgood.com/person/jonathan-carloff', 'https://reelgood.com/person/ryan-ross', 'https://reelgood.com/person/alessandro-de-gaetano', 'https://reelgood.com/movie/neowolf-2010', 'https://reelgood.com/person/daniele-j-suissa', 'https://reelgood.com/person/megan-pepin', 'https://reelgood.com/person/m-allesandro-di-gaetano', 'https://reelgood.com/person/jonathan-clark', 'https://reelgood.com/person/heidi-johanningmeier-1970', 'https://reelgood.com/person/yvan-gauthier', 'https://reelgood.com/person/jacob-browne', 'https://reelgood.com/person/agim-kaba-1980', 'https://reelgood.com/person/nicholas-thomas', 'https://reelgood.com/person/veronica-cartwright-1949', 'https://reelgood.com/person/conrad-pope', 'https://reelgood.com/person/michael-frascino']",,,,,,,,,,,,
